** CONVERTED FROM ss00r01.edf using edfapi 4.2.762.0 Linux   standalone Jul 20 2023 on Thu Oct 17 13:11:11 2024
** DATE: Sat Oct 12 03:26:32 2024
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.51 Mar 13 2010
** CAMERA: EyeLink CL-OL HEAD Version 1.0 Sensor=BH9
** SERIAL NUMBER: CLO-ZAD17
** CAMERA_CONFIG: ZAD17140.SCD
**

MSG	1207252 DISPLAY_COORDS  0 0 1919 1079
MSG	1207264 RECCFG CR 1000 1 1 L
MSG	1207264 ELCLCFG TOWER
MSG	1207264 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	1207264 THRESHOLDS L 58 218
MSG	1207264 ELCL_PROC ELLIPSE  (5)
MSG	1207264 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	1207265 !MODE RECORD CR 1000 1 1 L
START	1207266 	LEFT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RATE	1000.00	TRACKING	CR	FILTER	1
SAMPLES	GAZE	LEFT	RATE	1000.00	TRACKING	CR	FILTER	1
1207722	 1017.6	  624.9	 2326.0	...
1207723	 1019.4	  624.0	 2324.0	...
1207724	 1019.4	  624.0	 2324.0	...
1207725	 1013.9	  629.2	 2326.0	...
1207726	 1010.7	  628.7	 2328.0	...
1207727	 1004.9	  628.9	 2339.0	...
1207728	 1000.7	  629.0	 2339.0	...
1207729	  984.2	  627.1	 2340.0	...
1207730	  972.7	  625.5	 2340.0	...
1207731	  966.9	  625.6	 2341.0	...
1207732	  954.7	  625.6	 2341.0	...
1207733	  941.8	  623.9	 2341.0	...
1207734	  930.4	  622.3	 2350.0	...
1207735	  927.0	  618.6	 2350.0	...
1207736	  914.2	  614.7	 2350.0	...
1207737	  900.3	  612.0	 2360.0	...
1207738	  890.9	  608.9	 2360.0	...
1207739	  887.0	  608.8	 2373.0	...
1207740	  883.6	  605.5	 2369.0	...
1207741	  876.4	  605.4	 2369.0	...
1207742	  873.2	  610.0	 2381.0	...
1207743	  873.2	  610.0	 2381.0	...
ESACC L  1207720	1207743	24	 1017.0	  624.8	  872.7	  609.7	   2.76	    200
SFIX L   1207744
1207744	  871.6	  609.0	 2381.0	...
1207745	  870.3	  608.0	 2377.0	...
1207746	  870.1	  604.5	 2377.0	...
1207747	  869.5	  604.4	 2376.0	...
1207748	  866.2	  604.4	 2376.0	...
1207749	  861.9	  611.9	 2401.0	...
1207750	  861.9	  611.9	 2401.0	...
1207751	  862.8	  605.6	 2406.0	...
1207752	  859.3	  605.5	 2406.0	...
1207753	  856.2	  605.4	 2418.0	...
1207754	  856.2	  605.7	 2416.0	...
1207755	  859.4	  605.8	 2413.0	...
1207756	  863.2	  604.9	 2402.0	...
1207757	  863.3	  603.9	 2400.0	...
1207758	  865.7	  604.0	 2400.0	...
1207759	  867.6	  604.5	 2403.0	...
1207760	  870.6	  604.6	 2402.0	...
1207761	  870.5	  605.2	 2401.0	...
1207762	  870.4	  605.8	 2401.0	...
1207763	  875.0	  605.5	 2407.0	...
1207764	  875.1	  605.1	 2411.0	...
1207765	  874.4	  605.8	 2411.0	...
1207766	  873.6	  606.6	 2412.0	...
1207767	  873.0	  606.6	 2412.0	...
1207768	  872.9	  607.0	 2411.0	...
1207769	  872.9	  607.0	 2410.0	...
1207770	  872.1	  607.6	 2410.0	...
1207771	  872.1	  607.3	 2412.0	...
1207772	  872.1	  607.3	 2413.0	...
1207773	  872.3	  605.6	 2405.0	...
1207774	  872.5	  603.9	 2397.0	...
1207775	  873.0	  603.9	 2397.0	...
1207776	  873.0	  604.1	 2412.0	...
1207777	  872.4	  604.2	 2412.0	...
1207778	  870.1	  604.1	 2412.0	...
1207779	  870.1	  604.1	 2415.0	...
1207780	  870.5	  605.3	 2416.0	...
1207781	  869.9	  609.5	 2416.0	...
1207782	  866.2	  609.4	 2416.0	...
1207783	  867.1	  603.4	 2402.0	...
1207784	  867.2	  603.4	 2402.0	...
1207785	  866.2	  610.2	 2418.0	...
1207786	  862.1	  610.1	 2426.0	...
1207787	  862.1	  610.0	 2426.0	...
1207788	  865.7	  607.2	 2424.0	...
1207789	  865.7	  607.2	 2422.0	...
1207790	  866.0	  607.9	 2418.0	...
1207791	  865.9	  608.7	 2418.0	...
1207792	  866.4	  608.9	 2424.0	...
1207793	  866.6	  609.8	 2424.0	...
1207794	  866.4	  610.8	 2425.0	...
1207795	  866.6	  610.8	 2426.0	...
1207796	  866.8	  609.5	 2426.0	...
1207797	  866.9	  609.5	 2426.0	...
1207798	  867.1	  608.2	 2423.0	...
1207799	  867.3	  607.0	 2423.0	...
1207800	  867.3	  607.0	 2421.0	...
1207801	  865.2	  607.2	 2418.0	...
1207802	  865.2	  607.2	 2418.0	...
1207803	  865.1	  607.6	 2430.0	...
1207804	  864.6	  608.0	 2430.0	...
1207805	  864.2	  610.9	 2433.0	...
1207806	  864.2	  610.9	 2433.0	...
1207807	  867.1	  602.5	 2433.0	...
1207808	  866.6	  602.5	 2435.0	...
1207809	  865.8	  604.4	 2437.0	...
1207810	  865.4	  606.3	 2439.0	...
1207811	  865.3	  610.9	 2439.0	...
1207812	  865.9	  610.9	 2431.0	...
1207813	  866.5	  606.8	 2431.0	...
1207814	  864.2	  606.7	 2431.0	...
1207815	  864.2	  606.7	 2431.0	...
1207816	  863.7	  607.3	 2448.0	...
1207817	  863.3	  607.3	 2448.0	...
1207818	  863.3	  607.3	 2445.0	...
1207819	  864.0	  607.9	 2439.0	...
1207820	  864.8	  608.6	 2439.0	...
1207821	  864.8	  608.6	 2448.0	...
1207822	  864.4	  609.8	 2448.0	...
1207823	  864.6	  609.6	 2448.0	...
1207824	  864.9	  609.4	 2445.0	...
1207825	  866.3	  606.3	 2445.0	...
1207826	  866.3	  606.3	 2451.0	...
1207827	  866.1	  603.7	 2451.0	...
1207828	  865.6	  603.7	 2458.0	...
1207829	  863.9	  607.7	 2458.0	...
1207830	  864.7	  607.7	 2458.0	...
1207831	  864.4	  609.4	 2469.0	...
1207832	  863.6	  609.4	 2469.0	...
1207833	  863.5	  610.0	 2476.0	...
1207834	  863.5	  609.9	 2476.0	...
1207835	  863.9	  609.7	 2451.0	...
1207836	  863.9	  609.7	 2451.0	...
1207837	  863.2	  607.6	 2453.0	...
1207838	  862.9	  607.6	 2454.0	...
1207839	  861.8	  607.8	 2451.0	...
1207840	  861.8	  607.8	 2451.0	...
1207841	  862.1	  607.8	 2454.0	...
1207842	  860.1	  608.3	 2453.0	...
1207843	  860.0	  608.9	 2453.0	...
1207844	  860.9	  606.9	 2457.0	...
1207845	  861.1	  604.9	 2458.0	...
1207846	  860.9	  604.9	 2459.0	...
1207847	  860.8	  606.0	 2455.0	...
1207848	  860.3	  607.0	 2455.0	...
1207849	  859.7	  611.3	 2460.0	...
1207850	  859.7	  611.3	 2462.0	...
1207851	  861.0	  611.3	 2462.0	...
1207852	  861.6	  607.4	 2477.0	...
1207853	  859.7	  607.7	 2477.0	...
1207854	  859.7	  608.1	 2480.0	...
1207855	  860.0	  608.5	 2480.0	...
1207856	  860.4	  608.8	 2480.0	...
1207857	  860.3	  608.8	 2480.0	...
1207858	  860.4	  608.4	 2466.0	...
1207859	  860.2	  608.4	 2466.0	...
1207860	  860.2	  608.5	 2466.0	...
1207861	  860.2	  608.5	 2466.0	...
1207862	  859.8	  614.8	 2495.0	...
1207863	  860.3	  614.8	 2495.0	...
1207864	  860.5	  613.1	 2492.0	...
1207865	  861.0	  609.2	 2488.0	...
1207866	  861.0	  609.2	 2487.0	...
1207867	  857.9	  608.4	 2486.0	...
1207868	  857.6	  609.6	 2480.0	...
1207869	  857.4	  609.6	 2471.0	...
1207870	  858.1	  610.2	 2471.0	...
1207871	  858.1	  610.0	 2492.0	...
1207872	  856.2	  609.9	 2492.0	...
1207873	  856.2	  610.1	 2492.0	...
1207874	  856.2	  610.1	 2492.0	...
1207875	  855.3	  609.4	 2479.0	...
1207876	  855.3	  609.4	 2479.0	...
1207877	  855.2	  609.4	 2477.0	...
1207878	  855.2	  609.4	 2477.0	...
1207879	  855.2	  609.4	 2477.0	...
1207880	  855.0	  610.3	 2477.0	...
1207881	  857.2	  611.3	 2479.0	...
1207882	  858.5	  611.3	 2482.0	...
1207883	  857.6	  610.6	 2482.0	...
1207884	  856.6	  609.8	 2482.0	...
1207885	  855.6	  609.8	 2477.0	...
1207886	  855.0	  613.4	 2477.0	...
1207887	  857.8	  613.5	 2476.0	...
1207888	  859.0	  605.0	 2476.0	...
1207889	  857.7	  605.0	 2478.0	...
1207890	  857.4	  607.5	 2478.0	...
1207891	  857.1	  610.1	 2479.0	...
1207892	  857.5	  607.2	 2478.0	...
1207893	  858.5	  604.5	 2478.0	...
1207894	  858.5	  604.5	 2482.0	...
1207895	  857.5	  610.1	 2481.0	...
1207896	  857.3	  610.1	 2481.0	...
1207897	  857.3	  610.1	 2504.0	...
1207898	  856.3	  612.5	 2501.0	...
1207899	  855.6	  612.5	 2501.0	...
1207900	  854.2	  613.2	 2501.0	...
1207901	  854.2	  613.2	 2500.0	...
1207902	  854.0	  614.5	 2500.0	...
1207903	  853.3	  614.5	 2498.0	...
1207904	  853.9	  610.2	 2498.0	...
1207905	  854.5	  610.2	 2498.0	...
1207906	  854.3	  611.6	 2498.0	...
1207907	  855.0	  611.7	 2511.0	...
1207908	  855.0	  611.7	 2511.0	...
1207909	  855.4	  605.9	 2510.0	...
1207910	  855.0	  605.9	 2510.0	...
1207911	  854.9	  606.7	 2504.0	...
1207912	  854.6	  607.4	 2504.0	...
1207913	  854.0	  609.9	 2505.0	...
1207914	  854.0	  609.9	 2505.0	...
1207915	  853.4	  609.9	 2505.0	...
1207916	  853.1	  608.4	 2507.0	...
1207917	  853.0	  608.9	 2508.0	...
1207918	  857.5	  609.1	 2514.0	...
1207919	  857.5	  609.1	 2514.0	...
1207920	  855.5	  609.0	 2521.0	...
1207921	  855.8	  606.8	 2521.0	...
1207922	  855.8	  606.8	 2496.0	...
1207923	  854.1	  609.6	 2496.0	...
1207924	  854.1	  609.6	 2506.0	...
1207925	  856.1	  608.6	 2517.0	...
1207926	  856.1	  608.6	 2520.0	...
1207927	  855.5	  610.1	 2513.0	...
1207928	  855.0	  610.1	 2513.0	...
1207929	  854.3	  610.0	 2524.0	...
1207930	  853.0	  613.7	 2524.0	...
1207931	  853.1	  613.7	 2524.0	...
1207932	  853.1	  613.4	 2524.0	...
1207933	  851.4	  613.4	 2524.0	...
1207934	  851.4	  613.3	 2526.0	...
1207935	  850.8	  616.9	 2527.0	...
1207936	  850.9	  616.3	 2532.0	...
1207937	  853.0	  615.7	 2532.0	...
1207938	  853.9	  609.2	 2532.0	...
1207939	  853.9	  609.2	 2532.0	...
1207940	  853.7	  610.5	 2532.0	...
1207941	  850.9	  611.7	 2532.0	...
1207942	  850.9	  611.7	 2534.0	...
1207943	  853.2	  610.7	 2535.0	...
1207944	  852.7	  610.7	 2535.0	...
1207945	  852.4	  609.8	 2536.0	...
1207946	  851.5	  609.7	 2537.0	...
1207947	  851.6	  609.4	 2537.0	...
1207948	  852.1	  609.4	 2537.0	...
1207949	  852.2	  608.6	 2536.0	...
1207950	  852.9	  608.2	 2535.0	...
1207951	  852.9	  608.2	 2535.0	...
1207952	  852.8	  607.6	 2534.0	...
1207953	  852.8	  607.6	 2534.0	...
1207954	  851.8	  614.3	 2535.0	...
1207955	  853.9	  614.4	 2535.0	...
1207956	  853.7	  616.0	 2535.0	...
1207957	  853.2	  616.0	 2529.0	...
1207958	  852.7	  616.3	 2529.0	...
1207959	  853.3	  616.3	 2562.0	...
1207960	  853.3	  616.3	 2562.0	...
1207961	  852.5	  616.3	 2560.0	...
1207962	  852.5	  616.3	 2559.0	...
1207963	  851.9	  614.1	 2549.0	...
1207964	  852.2	  612.3	 2549.0	...
1207965	  852.1	  612.3	 2555.0	...
1207966	  851.7	  613.8	 2561.0	...
1207967	  851.1	  613.8	 2561.0	...
1207968	  851.1	  615.6	 2561.0	...
1207969	  851.3	  615.1	 2562.0	...
1207970	  851.5	  614.7	 2562.0	...
1207971	  851.9	  611.8	 2564.0	...
1207972	  851.5	  611.8	 2566.0	...
1207973	  851.7	  610.6	 2566.0	...
1207974	  851.7	  610.6	 2568.0	...
1207975	  850.7	  610.4	 2571.0	...
1207976	  850.7	  610.4	 2571.0	...
1207977	  850.7	  610.9	 2562.0	...
1207978	  850.6	  611.3	 2562.0	...
1207979	  850.6	  611.6	 2568.0	...
1207980	  851.6	  616.7	 2568.0	...
1207981	  851.6	  616.7	 2568.0	...
1207982	  852.5	  615.4	 2572.0	...
1207983	  852.7	  614.1	 2572.0	...
1207984	  849.3	  613.5	 2558.0	...
1207985	  849.4	  613.1	 2558.0	...
1207986	  850.5	  614.8	 2567.0	...
1207987	  850.2	  614.3	 2567.0	...
1207988	  849.9	  614.2	 2573.0	...
1207989	  850.0	  613.5	 2579.0	...
1207990	  851.7	  613.6	 2583.0	...
1207991	  851.3	  616.3	 2580.0	...
1207992	  851.6	  616.3	 2580.0	...
1207993	  851.7	  615.5	 2581.0	...
1207994	  851.9	  615.6	 2582.0	...
1207995	  851.9	  615.6	 2582.0	...
1207996	  851.4	  614.4	 2572.0	...
1207997	  850.9	  614.4	 2572.0	...
1207998	  849.9	  618.2	 2591.0	...
1207999	  849.3	  618.2	 2591.0	...
1208000	  850.5	  617.2	 2586.0	...
1208001	  850.4	  617.3	 2580.0	...
1208002	  850.4	  617.4	 2580.0	...
1208003	  850.2	  623.3	 2596.0	...
1208004	  850.2	  623.3	 2596.0	...
1208005	  851.1	  616.9	 2596.0	...
1208006	  848.5	  616.8	 2596.0	...
1208007	  848.5	  616.8	 2577.0	...
1208008	  848.5	  616.8	 2577.0	...
EFIX L   1207744	1208008	265	  858.9	  609.9	   2485
SSACC L  1208009
1208009	  848.6	  618.1	 2587.0	...
1208010	  848.6	  618.1	 2587.0	...
1208011	  849.5	  611.9	 2590.0	...
1208012	  849.5	  611.9	 2590.0	...
1208013	  841.1	  617.8	 2591.0	...
1208014	  836.8	  617.4	 2593.0	...
1208015	  836.8	  617.1	 2593.0	...
1208016	  828.0	  616.8	 2593.0	...
1208017	  816.8	  616.5	 2596.0	...
1208018	  807.1	  616.2	 2600.0	...
1208019	  796.4	  622.4	 2601.0	...
1208020	  777.3	  621.6	 2603.0	...
1208021	  771.7	  620.4	 2607.0	...
1208022	  756.7	  619.8	 2610.0	...
1208023	  745.2	  621.5	 2637.0	...
1208024	  735.9	  621.1	 2637.0	...
1208025	  725.2	  622.0	 2649.0	...
1208026	  718.9	  621.6	 2661.0	...
1208027	  708.9	  621.4	 2661.0	...
1208028	  705.0	  621.2	 2667.0	...
1208029	  701.7	  618.5	 2667.0	...
1208030	  693.4	  615.1	 2653.0	...
1208031	  692.9	  615.1	 2653.0	...
1208032	  692.2	  615.0	 2655.0	...
1208033	  691.8	  615.0	 2657.0	...
ESACC L  1208009	1208033	25	  848.5	  617.7	  692.0	  614.5	   2.95	    211
SFIX L   1208034
1208034	  691.9	  613.5	 2665.0	...
1208035	  691.9	  613.5	 2665.0	...
1208036	  691.6	  618.2	 2664.0	...
1208037	  691.6	  618.2	 2663.0	...
1208038	  688.3	  618.0	 2659.0	...
1208039	  688.3	  618.0	 2659.0	...
1208040	  687.8	  623.9	 2659.0	...
1208041	  687.8	  623.9	 2682.0	...
1208042	  687.9	  623.4	 2682.0	...
1208043	  690.3	  623.1	 2682.0	...
1208044	  692.3	  621.2	 2682.0	...
1208045	  692.6	  618.5	 2673.0	...
1208046	  696.9	  618.8	 2673.0	...
1208047	  696.8	  619.0	 2683.0	...
1208048	  697.6	  619.0	 2683.0	...
1208049	  700.7	  615.9	 2680.0	...
1208050	  701.5	  614.3	 2677.0	...
1208051	  702.2	  614.3	 2677.0	...
1208052	  701.9	  614.3	 2677.0	...
1208053	  701.5	  617.9	 2664.0	...
1208054	  704.9	  618.1	 2664.0	...
1208055	  705.1	  617.6	 2674.0	...
1208056	  705.2	  616.5	 2674.0	...
1208057	  705.2	  616.5	 2676.0	...
1208058	  705.0	  616.5	 2675.0	...
1208059	  704.8	  617.8	 2674.0	...
1208060	  704.8	  617.8	 2670.0	...
1208061	  705.1	  619.0	 2670.0	...
1208062	  705.1	  619.0	 2668.0	...
1208063	  702.6	  617.2	 2668.0	...
1208064	  701.0	  617.1	 2662.0	...
1208065	  700.4	  622.8	 2662.0	...
1208066	  700.6	  622.9	 2661.0	...
1208067	  700.7	  623.2	 2661.0	...
1208068	  700.7	  623.2	 2688.0	...
1208069	  699.2	  623.4	 2688.0	...
1208070	  698.9	  623.6	 2688.0	...
1208071	  698.6	  623.5	 2675.0	...
1208072	  698.4	  623.4	 2675.0	...
1208073	  698.4	  622.0	 2675.0	...
1208074	  696.1	  621.9	 2680.0	...
1208075	  695.8	  624.4	 2679.0	...
1208076	  695.9	  624.5	 2679.0	...
1208077	  695.2	  632.3	 2669.0	...
1208078	  695.2	  632.3	 2670.0	...
1208079	  693.4	  627.7	 2671.0	...
1208080	  692.9	  632.0	 2688.0	...
1208081	  693.7	  632.0	 2688.0	...
1208082	  695.4	  624.0	 2669.0	...
1208083	  695.8	  624.0	 2669.0	...
1208084	  696.4	  619.5	 2664.0	...
1208085	  696.4	  619.5	 2664.0	...
1208086	  695.0	  621.1	 2681.0	...
1208087	  694.9	  622.7	 2681.0	...
1208088	  696.4	  623.4	 2684.0	...
1208089	  696.2	  625.2	 2684.0	...
1208090	  696.0	  627.6	 2684.0	...
1208091	  696.0	  627.6	 2685.0	...
1208092	  695.9	  628.0	 2693.0	...
1208093	  695.7	  627.8	 2701.0	...
1208094	  695.7	  627.6	 2693.0	...
1208095	  695.9	  623.2	 2696.0	...
1208096	  695.5	  623.2	 2696.0	...
1208097	  695.4	  624.3	 2696.0	...
1208098	  696.8	  629.7	 2713.0	...
1208099	  696.8	  629.7	 2713.0	...
1208100	  695.8	  625.9	 2715.0	...
1208101	  695.8	  625.9	 2715.0	...
1208102	  695.5	  626.9	 2711.0	...
1208103	  695.5	  626.9	 2709.0	...
1208104	  696.1	  626.1	 2712.0	...
1208105	  696.1	  626.1	 2714.0	...
1208106	  696.5	  626.1	 2714.0	...
1208107	  696.9	  626.0	 2711.0	...
1208108	  696.9	  626.0	 2708.0	...
1208109	  696.8	  626.8	 2720.0	...
1208110	  696.6	  627.5	 2717.0	...
1208111	  696.5	  627.3	 2714.0	...
1208112	  697.7	  627.3	 2714.0	...
1208113	  697.5	  628.1	 2714.0	...
1208114	  697.3	  628.1	 2720.0	...
1208115	  696.4	  628.5	 2720.0	...
1208116	  696.4	  628.9	 2712.0	...
1208117	  695.1	  628.8	 2712.0	...
1208118	  695.1	  628.3	 2712.0	...
1208119	  696.7	  628.4	 2709.0	...
1208120	  696.8	  627.3	 2707.0	...
1208121	  695.5	  627.4	 2707.0	...
1208122	  696.3	  627.6	 2720.0	...
1208123	  696.3	  627.6	 2720.0	...
1208124	  695.9	  630.4	 2720.0	...
1208125	  695.8	  630.4	 2720.0	...
1208126	  695.4	  629.4	 2720.0	...
1208127	  695.4	  629.4	 2727.0	...
1208128	  695.1	  626.6	 2728.0	...
1208129	  695.4	  623.8	 2728.0	...
1208130	  696.5	  623.8	 2729.0	...
1208131	  696.7	  622.1	 2729.0	...
1208132	  696.7	  622.1	 2722.0	...
1208133	  693.9	  631.9	 2722.0	...
1208134	  693.9	  631.9	 2722.0	...
1208135	  693.4	  630.9	 2726.0	...
1208136	  693.4	  630.9	 2729.0	...
1208137	  693.4	  630.9	 2723.0	...
1208138	  693.3	  632.6	 2723.0	...
1208139	  693.3	  632.6	 2724.0	...
1208140	  694.4	  626.5	 2724.0	...
1208141	  694.4	  626.5	 2733.0	...
1208142	  694.6	  625.3	 2733.0	...
1208143	  694.6	  625.3	 2733.0	...
1208144	  693.5	  628.8	 2735.0	...
1208145	  693.5	  628.8	 2735.0	...
1208146	  696.2	  626.3	 2733.0	...
1208147	  696.2	  626.3	 2732.0	...
1208148	  696.0	  628.4	 2731.0	...
1208149	  695.8	  629.6	 2731.0	...
1208150	  695.8	  629.6	 2746.0	...
1208151	  696.9	  630.5	 2746.0	...
1208152	  696.9	  630.2	 2737.0	...
1208153	  694.3	  629.6	 2733.0	...
1208154	  693.9	  633.5	 2734.0	...
1208155	  693.9	  633.5	 2736.0	...
1208156	  693.8	  632.2	 2736.0	...
1208157	  694.0	  631.0	 2743.0	...
1208158	  694.0	  630.8	 2743.0	...
1208159	  692.6	  630.7	 2732.0	...
1208160	  692.5	  632.3	 2732.0	...
1208161	  692.9	  632.3	 2734.0	...
1208162	  693.2	  630.3	 2734.0	...
1208163	  693.5	  630.5	 2734.0	...
1208164	  693.7	  630.5	 2740.0	...
1208165	  693.7	  630.5	 2740.0	...
1208166	  694.1	  635.2	 2732.0	...
1208167	  694.0	  635.2	 2732.0	...
1208168	  694.3	  632.0	 2754.0	...
1208169	  694.4	  629.1	 2754.0	...
1208170	  694.1	  629.1	 2752.0	...
1208171	  692.5	  628.2	 2752.0	...
1208172	  692.4	  629.0	 2752.0	...
1208173	  692.4	  629.7	 2756.0	...
1208174	  692.4	  629.7	 2756.0	...
1208175	  693.6	  623.2	 2752.0	...
1208176	  693.4	  623.7	 2748.0	...
1208177	  693.4	  624.3	 2744.0	...
1208178	  691.7	  623.8	 2743.0	...
1208179	  692.5	  623.9	 2743.0	...
1208180	  692.2	  633.7	 2742.0	...
1208181	  692.2	  633.7	 2742.0	...
1208182	  694.1	  624.3	 2742.0	...
1208183	  693.9	  624.3	 2745.0	...
1208184	  693.3	  628.0	 2748.0	...
1208185	  691.0	  630.8	 2748.0	...
1208186	  691.0	  630.8	 2756.0	...
1208187	  690.2	  630.7	 2761.0	...
1208188	  690.2	  630.6	 2761.0	...
1208189	  689.3	  626.9	 2740.0	...
1208190	  689.3	  626.9	 2740.0	...
1208191	  689.1	  624.3	 2743.0	...
1208192	  689.1	  624.3	 2746.0	...
1208193	  691.0	  628.6	 2753.0	...
1208194	  691.0	  628.6	 2753.0	...
1208195	  693.0	  622.4	 2733.0	...
1208196	  693.0	  622.4	 2733.0	...
1208197	  692.3	  625.7	 2733.0	...
1208198	  692.0	  625.9	 2733.0	...
1208199	  692.0	  625.9	 2733.0	...
1208200	  692.0	  625.9	 2724.0	...
1208201	  692.3	  627.9	 2724.0	...
1208202	  692.4	  626.9	 2727.0	...
1208203	  691.1	  626.8	 2729.0	...
1208204	  690.6	  630.9	 2753.0	...
1208205	  690.6	  630.9	 2753.0	...
1208206	  691.1	  626.8	 2753.0	...
1208207	  691.1	  626.8	 2752.0	...
1208208	  691.2	  625.2	 2751.0	...
1208209	  690.3	  623.5	 2751.0	...
1208210	  690.3	  623.5	 2750.0	...
1208211	  688.2	  624.2	 2748.0	...
1208212	  688.2	  624.9	 2754.0	...
1208213	  688.5	  625.8	 2759.0	...
1208214	  688.9	  626.7	 2761.0	...
1208215	  693.1	  626.0	 2761.0	...
1208216	  693.1	  626.0	 2751.0	...
1208217	  692.8	  628.3	 2751.0	...
1208218	  692.8	  628.2	 2755.0	...
1208219	  689.1	  630.4	 2763.0	...
1208220	  689.1	  630.4	 2763.0	...
1208221	  692.7	  630.4	 2763.0	...
1208222	  692.7	  630.4	 2750.0	...
1208223	  691.0	  630.3	 2750.0	...
1208224	  690.7	  632.6	 2751.0	...
1208225	  691.5	  632.6	 2759.0	...
1208226	  692.1	  627.5	 2761.0	...
1208227	  690.6	  627.4	 2761.0	...
1208228	  690.8	  625.8	 2761.0	...
1208229	  692.7	  625.9	 2777.0	...
1208230	  692.6	  626.3	 2777.0	...
1208231	  692.1	  626.8	 2773.0	...
1208232	  692.0	  625.7	 2769.0	...
1208233	  691.8	  625.7	 2762.0	...
1208234	  692.6	  625.0	 2763.0	...
1208235	  692.6	  624.4	 2763.0	...
1208236	  692.0	  624.3	 2764.0	...
1208237	  691.7	  625.7	 2764.0	...
1208238	  691.5	  627.1	 2766.0	...
1208239	  690.6	  627.4	 2766.0	...
1208240	  690.6	  627.7	 2764.0	...
1208241	  690.6	  627.7	 2761.0	...
1208242	  690.8	  625.4	 2758.0	...
1208243	  691.7	  625.5	 2755.0	...
1208244	  692.7	  625.1	 2755.0	...
1208245	  692.7	  625.1	 2756.0	...
1208246	  692.6	  626.3	 2756.0	...
1208247	  689.7	  627.4	 2757.0	...
1208248	  689.6	  627.7	 2758.0	...
1208249	  690.3	  627.7	 2759.0	...
1208250	  691.0	  627.8	 2764.0	...
1208251	  689.9	  630.4	 2768.0	...
1208252	  689.9	  630.4	 2768.0	...
1208253	  690.8	  630.4	 2768.0	...
1208254	  691.1	  627.7	 2768.0	...
1208255	  690.7	  627.7	 2768.0	...
1208256	  690.5	  628.9	 2768.0	...
1208257	  689.5	  628.8	 2777.0	...
1208258	  689.6	  628.9	 2777.0	...
1208259	  689.8	  627.8	 2776.0	...
1208260	  689.9	  626.7	 2774.0	...
1208261	  692.5	  626.8	 2778.0	...
1208262	  691.8	  632.5	 2778.0	...
1208263	  691.1	  632.4	 2774.0	...
1208264	  691.9	  625.5	 2774.0	...
1208265	  691.8	  626.5	 2774.0	...
1208266	  691.7	  627.4	 2774.0	...
1208267	  692.1	  629.1	 2779.0	...
1208268	  692.5	  629.1	 2779.0	...
1208269	  692.7	  628.0	 2782.0	...
1208270	  690.3	  627.9	 2782.0	...
1208271	  690.2	  628.0	 2772.0	...
1208272	  690.6	  628.0	 2772.0	...
1208273	  691.1	  627.7	 2774.0	...
1208274	  691.7	  626.7	 2774.0	...
1208275	  691.9	  626.7	 2770.0	...
1208276	  691.6	  624.7	 2766.0	...
1208277	  691.6	  624.7	 2766.0	...
1208278	  690.9	  631.2	 2767.0	...
1208279	  692.2	  631.3	 2768.0	...
1208280	  692.7	  626.9	 2785.0	...
1208281	  690.9	  626.8	 2785.0	...
1208282	  690.8	  627.3	 2758.0	...
1208283	  688.9	  627.2	 2758.0	...
1208284	  688.9	  627.2	 2760.0	...
1208285	  691.4	  629.2	 2761.0	...
1208286	  691.6	  630.8	 2770.0	...
1208287	  691.9	  631.9	 2771.0	...
1208288	  691.8	  631.9	 2772.0	...
1208289	  692.0	  630.8	 2772.0	...
1208290	  692.0	  630.1	 2765.0	...
1208291	  692.4	  630.2	 2765.0	...
1208292	  692.9	  628.5	 2780.0	...
1208293	  692.9	  628.5	 2780.0	...
1208294	  693.1	  628.5	 2768.0	...
1208295	  693.1	  628.5	 2769.0	...
1208296	  691.7	  628.5	 2769.0	...
1208297	  691.7	  628.5	 2769.0	...
1208298	  691.9	  627.5	 2774.0	...
1208299	  692.3	  626.6	 2774.0	...
1208300	  692.3	  626.6	 2761.0	...
1208301	  692.3	  626.9	 2761.0	...
1208302	  692.1	  626.9	 2766.0	...
1208303	  692.1	  626.9	 2770.0	...
1208304	  692.0	  628.0	 2770.0	...
1208305	  693.1	  629.1	 2770.0	...
1208306	  693.1	  629.1	 2759.0	...
1208307	  690.8	  629.0	 2763.0	...
1208308	  690.8	  629.0	 2767.0	...
1208309	  689.4	  630.0	 2766.0	...
1208310	  689.8	  630.0	 2766.0	...
1208311	  690.0	  631.7	 2764.0	...
1208312	  689.7	  631.6	 2764.0	...
1208313	  689.6	  631.9	 2777.0	...
1208314	  689.6	  631.9	 2777.0	...
1208315	  690.0	  628.9	 2777.0	...
1208316	  689.6	  628.9	 2782.0	...
1208317	  689.4	  627.7	 2782.0	...
1208318	  689.4	  627.7	 2779.0	...
1208319	  689.9	  627.0	 2776.0	...
1208320	  690.4	  627.0	 2769.0	...
